clientid;x;y
2900;750.8338279;512.4487676
2901;590.3983904;844.786756
2902;568.7399013;34.73552495
2903;380.8070272;512.2054854
2904;28.36469355;523.5624264
2905;978.9907623;179.2935673
2906;215.9248158;922.0540061
2907;250.6613795;368.9263017
2908;294.9784715;104.7966322
2909;599.4814644;168.6791684
2910;248.7821684;585.8573243
2911;932.5547763;53.38905263
2912;704.9356962;393.5385343
2913;426.0863665;624.3184887
2914;380.2374326;974.4736559
2915;95.85352093;342.8215018
2916;130.4405627;526.360453
2917;484.6885548;663.6767396
2918;354.5844185;806.8401627
2919;986.7451612;132.2085592
2920;14.47885125;400.8691922
2921;482.8306746;625.6828393
2922;947.0717198;32.78623264
2923;309.1497857;813.4247963
2924;491.6706874;1.926121153
2925;498.9170015;810.9713964
2926;624.1125721;28.58733019
2927;188.6196323;404.0577284
2928;181.1666181;67.90859728
2929;446.0872076;957.6879788
2930;301.8480881;982.4379135
2931;47.12778221;247.3894591
2932;612.7035918;754.3565355
2933;824.7924209;434.5983392
2934;882.4348047;352.752498
2935;877.4157817;175.1585891
2936;259.2866558;622.6089925
2937;887.0316664;170.5291886
2938;868.1030602;174.3012755
2939;298.1136466;181.3213201
2940;922.8860742;71.2567081
2941;313.9665164;415.7149681
2942;965.2497913;373.9545915
2943;126.0156285;6.86858017
2944;748.7128065;472.6702403
2945;971.7301482;269.0311177
2946;396.291603;604.8933166
2947;199.7041151;457.6778761
2948;564.4309092;762.9141246
2949;752.0502919;592.1502001
2950;866.9647582;314.5909394
2951;166.812473;323.3869244
2952;662.4501551;768.7792439
2953;118.3188833;480.0601621
2954;195.243159;849.1813045
2955;266.1706807;58.70710351
2956;512.0576219;859.1216863
2957;994.0577516;44.47260552
2958;270.8991859;393.4373115
2959;566.1237452;403.6385733
2960;103.2302491;352.8056896
2961;326.3831567;940.745651
2962;958.0934165;97.68757385
2963;857.3217847;4.474230183
2964;824.990138;618.3370261
2965;179.3574517;797.2667517
2966;673.8124157;897.9132967
2967;493.3029591;796.540991
2968;534.7343533;387.5845125
2969;464.948197;708.3749463
2970;58.08707017;537.3450432
2971;705.7224191;599.6261551
2972;73.63043518;505.9064069
2973;902.8237415;86.92626859
2974;488.9140422;871.7409707
2975;740.0028544;239.0415717
2976;678.7471718;161.9042333
2977;343.9287404;994.3223957
2978;957.381861;29.47629036
2979;327.0937163;565.1889152
2980;665.2508643;10.63962246
2981;384.7344014;691.0970464
2982;569.6543973;831.1893767
2983;777.8198427;516.1561787
2984;562.314097;349.190693
2985;484.379919;690.3294715
2986;175.3612895;291.4198824
2987;984.4435087;36.19518286
2988;309.825725;663.413556
2989;68.22748759;169.5871652
2990;753.6806985;208.3845021
2991;250.373425;32.24583641
2992;801.4658412;263.7289665
2993;161.4728045;790.188708
2994;840.1894334;368.5501165
2995;130.3978143;265.9792326
2996;78.85913121;436.427723
2997;368.5499054;171.8410162
2998;153.2700508;436.678696
2999;448.1319127;840.8794264
3000;654.7127589;208.1467721
3001;20.59694212;753.7681018
3002;181.4191099;379.0849317
3003;317.9641639;577.6840913
3004;554.3878564;690.4424418
3005;396.3537258;57.48519736
3006;331.3772106;190.1875471
3007;717.0302065;75.42563953
3008;678.7714526;572.6634691
3009;575.1101022;52.87588428
3010;746.745824;288.6861489
3011;879.2208316;24.01628081
3012;828.0376048;656.5543354
3013;757.9379705;13.78988266
3014;174.4122724;64.45435883
3015;411.9348334;867.3014075
3016;285.3742572;500.4682008
3017;895.242218;722.9260429
3018;529.9292255;248.7103514
3019;202.1864267;645.7846524
3020;623.7137488;310.4119465
3021;983.3071805;74.22806186
3022;379.0302493;188.4877981
3023;681.5948619;91.04930871
3024;910.0027327;68.43340212
3025;534.1643186;155.3478283
3026;822.8098227;699.4295567
3027;419.7288951;87.26179375
3028;629.7957259;285.6200716
3029;702.712346;198.825424
3030;326.190547;529.6312941
3031;813.8717349;117.1470897
3032;807.7478746;594.7880076
3033;656.5987619;233.8118796
3034;610.9867718;444.8411398
3035;694.1452891;815.6031831
3036;667.831469;809.1565447
3037;802.7942955;523.4258479
3038;563.0899225;927.9673578
3039;560.1930625;266.3217745
3040;379.8262568;917.0979738
3041;235.6766128;67.61734934
3042;271.1794562;682.3936263
3043;663.3609547;445.7953478
3044;746.5342631;530.3256118
3045;752.2292789;643.5675961
3046;683.5307198;957.7319335
3047;415.1168939;101.1418843
3048;940.1234658;106.5376363
3049;174.2740197;527.7431298
3050;120.6462622;319.0032094
3051;131.3845141;767.664712
3052;562.323457;808.318233
3053;322.4856401;168.239002
3054;967.982958;402.1870011
3055;421.5134888;265.5817585
3056;48.93905334;507.3080369
3057;303.9551173;962.8369869
3058;443.490013;275.1554233
3059;28.85010936;626.5311969
3060;546.7521481;26.4196351
3061;143.3716094;10.3534605
3062;613.4306172;975.3457727
3063;134.5570356;781.9322391
3064;317.0616067;853.2998795
3065;467.2544119;732.4695096
3066;613.6899448;43.48442012
3067;687.0275688;390.5680718
3068;662.8660489;115.2741335
3069;478.7219176;933.1562722
3070;402.2347373;110.2994225
3071;837.3021808;650.5250487
3072;224.4368419;1.198632718
3073;906.47772;222.5760308
3074;707.1007996;826.2479324
3075;325.3798653;629.274964
3076;304.9866752;969.5282343
3077;178.6472068;378.5325906
3078;881.3193013;481.1512619
3079;648.4481221;805.5224545
3080;124.1365076;896.1611935
3081;757.9052221;85.91504937
3082;756.7067228;633.9701668
3083;178.1065311;390.9078
3084;907.5860635;133.3960932
3085;461.2425533;210.2453035
3086;522.5884669;241.6627029
3087;515.2914829;74.84971985
3088;625.2697704;17.28549958
3089;216.1255517;516.3093667
3090;35.93255247;381.5331736
3091;201.2371209;600.0023593
3092;243.3942359;55.32660008
3093;691.8142493;228.5773586
3094;259.3425163;463.1873974
3095;120.120352;249.1543446
3096;266.7210886;873.3327079
3097;489.180834;269.0289468
3098;619.8479126;758.3652504
3099;797.4699185;258.3278553
3100;85.55727621;724.6048833
3101;743.0074429;450.2273635
3102;538.5462371;23.46634379
3103;214.0761636;356.4723086
3104;542.9075234;805.2379488
3105;511.2243786;163.663868
3106;673.9355335;942.2338572
3107;469.4772237;182.4435558
3108;348.5952465;468.8357064
3109;304.8849744;465.724423
3110;653.3771611;850.4249784
3111;689.6812382;148.7033511
3112;30.16309211;279.094975
3113;404.2605564;823.2317965
3114;82.49635383;283.3295473
3115;243.5992938;510.8454806
3116;582.9487854;93.53113452
3117;88.5210675;245.2697881
3118;419.2949029;22.3318712
3119;68.49124319;787.0758295
3120;409.5352004;536.9724225
3121;417.1589043;96.6321868
3122;561.875251;766.852837
3123;893.0316531;6.46630209
3124;560.9057857;98.06427311
3125;762.5239546;468.0023243
3126;186.2982863;1.100011289
3127;659.0516255;134.9115021
3128;567.3143678;252.7992963
3129;632.17423;357.7711429
3130;967.3636263;657.7479787
3131;99.41325621;720.3344701
3132;533.6538033;338.4465714
3133;251.1897132;19.63821559
3134;896.7442992;497.783205
3135;535.2217449;964.4609221
3136;490.1586147;626.5723854
3137;770.2411397;42.00339164
3138;749.2733956;220.4501851
3139;765.793076;92.21530046
3140;826.3754421;396.320814
3141;642.3971255;236.1212608
3142;693.9168369;87.52639991
3143;493.6349442;849.5120075
3144;333.7575517;20.575694
3145;313.4626309;839.4351551
3146;765.823726;624.0701596
3147;675.392872;953.1724963
3148;590.3480862;171.3290108
3149;385.1025167;644.8795218
3150;316.6112682;22.83890874
3151;698.6029123;69.99540392
3152;200.6605995;498.8485266
3153;940.213086;41.31257258
3154;63.56245477;499.8437592
3155;913.2476704;189.0839225
3156;428.9094219;177.2568018
3157;873.9711513;733.6990633
3158;275.727471;83.35763972
3159;733.1345956;625.3288327
3160;577.3157027;52.34617422
3161;621.0152192;385.5466936
3162;598.7504689;39.50079068
3163;286.579877;900.2405249
3164;787.8428913;414.5666359
3165;620.679139;129.2284724
3166;247.7265813;571.5846996
3167;640.5669603;262.0134673
3168;605.8560712;746.6563873
3169;462.9568353;969.8308569
3170;816.8637352;221.4981463
3171;822.3806735;627.805037
3172;155.1066481;432.1911225
3173;539.7646892;228.817173
3174;451.9331566;642.3863873
3175;570.9479223;710.6078502
3176;590.631509;432.4766835
3177;514.9512666;176.7099656
3178;921.920397;1.73778078
3179;406.9163905;718.2759882
3180;870.6979363;513.6528901
3181;602.6426706;51.06097385
3182;351.9723667;29.63513312
3183;891.4013259;743.3673954
3184;715.6018384;540.9826869
3185;882.8973466;24.21445451
3186;141.9746899;537.7132151
3187;732.4535006;541.2427795
3188;961.5658953;54.41974036
3189;185.9340007;511.9795473
3190;590.0919972;712.8200408
3191;602.9440809;346.4617133
3192;666.7843464;897.8285736
3193;577.0722263;770.9098974
3194;827.8327498;154.5100833
3195;918.4527979;338.5603973
3196;954.4740813;523.0217427
3197;174.3077752;700.4326221
3198;930.2349692;8.734346424
3199;806.3485115;561.4692679
3200;692.5836135;829.7146549
3201;874.6072432;297.279438
3202;226.9336277;351.2394006
3203;986.6402152;242.4134334
3204;728.142242;924.8114634
3205;150.1270278;38.5826172
3206;274.0453489;619.3221562
3207;719.1911857;88.75450743
3208;884.3726314;30.27387919
3209;653.4805899;419.4532512
3210;862.677467;64.28371238
3211;584.6381618;792.0151648
3212;594.225102;216.0479386
3213;47.81926284;436.0136756
3214;310.5826309;757.4706733
3215;803.5876155;18.13926909
3216;292.1889221;745.3686318
3217;461.9783608;658.2162374
3218;287.8150114;958.5948965
3219;453.9148186;99.27636986
3220;926.4501635;755.6617783
3221;38.90032167;521.0093628
3222;166.7251623;350.661918
3223;611.2639094;118.1070308
3224;143.5941991;318.1431795
3225;417.286665;239.377808
3226;789.0466743;97.93669914
3227;596.5107905;124.9263472
3228;942.4104687;839.7082174
3229;445.8513924;284.3985186
3230;71.39816732;406.8538554
3231;193.2300438;377.0033973
3232;795.5542872;156.288401
3233;678.4527768;786.0389426
3234;476.2096333;50.29701243
3235;695.37738;143.1299462
3236;234.9250113;741.3228737
3237;471.6912365;932.7634581
3238;599.7859904;266.3439603
3239;542.7802778;705.1691793
3240;278.9830963;607.3336513
3241;647.4682086;43.23164896
3242;594.4443172;150.3067414
3243;480.7599846;308.4113893
3244;539.4139334;213.2581496
3245;478.4106169;632.7439223
3246;859.7701954;274.1933466
3247;739.0841887;353.5566299
3248;339.8208551;451.4160274
3249;97.32194248;286.3791293
3250;31.98036698;381.8608191
3251;192.1627529;448.7896236
3252;414.435965;968.1074096
3253;224.0158721;570.8968305
3254;719.1752247;216.6517772
3255;718.457162;218.8117263
3256;367.1939052;856.3172586
3257;914.7780535;268.4979051
3258;676.1305476;237.8016599
3259;628.8431124;855.4415928
3260;227.0205413;112.0206762
3261;812.7744513;268.5990378
3262;2.893051523;362.2084507
3263;406.5780697;877.2265146
3264;535.5247445;171.8005925
3265;59.09783393;331.51309
3266;262.7471271;124.8665743
3267;691.932217;802.9997651
3268;163.6596903;377.5900714
3269;634.4180474;510.9199875
3270;271.9009704;454.2227528
3271;636.8280127;208.17122
3272;609.0412492;969.1048949
3273;452.9470179;232.8355829
3274;289.8723223;464.7190488
3275;497.1831397;3.872425512
3276;419.0202527;192.7503193
3277;339.4338005;104.7676012
3278;453.993672;672.7930003
3279;871.6839132;131.8254396
3280;821.1121993;107.2549473
3281;421.3186321;600.76179
3282;751.7386478;10.78419825
3283;378.4955816;713.8944365
3284;418.664862;140.5947469
3285;964.2069342;782.0495834
3286;738.2289234;137.6421234
3287;620.482235;394.438915
3288;925.9814344;445.9171091
3289;452.8280489;891.5478476
3290;732.5304082;73.73666503
3291;473.3227542;901.4578232
3292;173.5986219;293.9981396
3293;618.7621736;113.6335109
3294;397.8519217;790.9914387
3295;100.5450583;507.2082253
3296;522.1180791;781.6819813
3297;191.4853128;753.9769149
3298;584.8947897;0.954965261
3299;608.2503682;180.3925207
3300;921.2782079;548.0847537
3301;99.68315589;221.2231913
3302;846.0301705;158.731681
3303;463.9348562;340.0018611
3304;417.7456023;153.9382152
3305;666.5899009;425.1929913
3306;961.490268;192.1613842
3307;459.6911103;227.7446753
3308;155.6281249;949.6745349
3309;384.1348421;644.7997562
3310;322.6836038;854.308883
3311;634.8144204;491.2354669
3312;800.8096567;102.4878923
3313;83.45419042;796.2016599
3314;639.6049852;113.916672
3315;804.5077223;170.9500203
3316;214.0197153;617.4172854
3317;313.1635997;159.4248545
3318;566.4850278;836.8075037
3319;557.1614824;9.522855548
3320;837.1136571;76.92007559
3321;197.0124269;329.8672603
3322;509.5135091;25.85123643
3323;532.3895783;5.088264209
3324;285.5157455;107.643931
3325;678.9764146;9.990351656
3326;243.9353232;372.8803428
3327;412.261879;228.2652626
3328;223.7774094;569.899593
3329;919.6401854;569.6267417
3330;468.732913;92.92315582
3331;420.7072545;11.30153419
3332;673.5698263;196.0819139
3333;600.118219;10.97808631
3334;869.8253951;310.586986
3335;137.0676337;545.4570367
3336;206.6852587;744.7239858
3337;864.2763166;167.2656821
3338;639.5784955;795.8870508
3339;557.5412608;419.4057042
3340;184.0403876;402.7513271
3341;668.6302015;235.3750646
3342;702.3181216;139.6486392
3343;726.8558642;79.48106271
3344;511.6080132;188.9358482
3345;939.9745258;828.3099875
3346;89.58517369;676.5071018
3347;657.2292317;849.3951618
3348;742.6012218;63.70895083
3349;865.7007149;104.5763463
3350;324.5590087;432.5863771
3351;736.0019634;891.5472205
3352;429.3998957;722.4195931
3353;664.3023874;982.8200944
3354;589.7079185;943.2887261
3355;121.1676191;446.4375211
3356;500.6470738;225.7329601
3357;309.6950365;5.484200775
3358;853.2925044;196.9183501
3359;643.3979793;318.9298924
3360;403.3052871;686.4908143
3361;615.1690901;128.9334324
3362;716.978582;943.43143
3363;553.822644;936.8805105
3364;421.3180353;188.0786139
3365;718.9535879;145.6714976
3366;334.4032769;517.8788344
3367;387.0498628;653.4192165
3368;482.5004994;249.9379388
3369;614.6579518;798.2396247
3370;196.0787778;369.2726882
3371;71.30600667;321.8798078
3372;894.8263606;726.2363753
3373;952.776752;149.8151702
3374;756.9357294;320.5685965
3375;146.7850434;536.5889029
3376;200.0650762;969.1937096
3377;147.981922;618.3053714
3378;959.5339394;70.86832788
3379;377.0179984;70.106868
3380;694.016799;236.6629473
3381;138.3115303;9.285669135
3382;826.7346839;706.6092126
3383;947.9446039;26.05608028
3384;864.2740263;649.4501635
3385;471.2158809;838.565126
3386;22.29475848;832.3157408
3387;393.3914143;895.3375398
3388;671.7601393;550.8302271
3389;655.0434249;313.9344696
3390;342.8651462;582.6949765
3391;800.0247091;945.8925867
3392;771.8499019;44.72038529
3393;959.9600277;400.0879495
3394;760.1776916;545.0943175
3395;663.1884008;125.2668152
3396;839.6779199;163.5681929
3397;673.2012276;350.382339
3398;721.0019799;427.1975281
3399;7.438429617;769.1360552
3400;205.8352908;611.8378938
3401;12.84626903;480.2445096
3402;438.2801138;170.1368651
3403;504.8718291;764.6780654
3404;975.7939974;822.6109995
3405;405.9873651;640.155154
3406;234.6831671;449.7781218
3407;673.1326559;947.8093794
3408;220.6404091;350.435681
3409;920.4529359;34.14286403
3410;631.1275581;107.3936728
3411;171.9609491;527.3429951
3412;636.9387127;762.074498
3413;241.6295045;961.665715
3414;980.9043035;223.8344772
3415;479.3674817;979.9408696
3416;482.133043;239.8896939
3417;947.6485301;113.1078718
3418;959.3939347;724.7423348
3419;310.8021292;464.4330571
3420;502.0385075;153.1632407
3421;533.5222577;193.6781287
3422;823.9654777;45.18983177
3423;55.5110293;697.517458
3424;894.6193799;208.1327179
3425;365.1902867;56.70038792
3426;421.9299911;550.90315
3427;312.0877648;552.5566318
3428;692.1552929;136.2721131
3429;391.8471176;516.1803827
3430;141.6769453;415.7466767
3431;451.3441521;3.755837564
3432;75.23157569;448.2131798
3433;521.4005169;284.2285328
3434;794.7779319;675.390745
3435;257.3851966;396.6915158
3436;337.5069176;145.2485841
3437;136.9838978;503.974634
3438;146.754928;932.3021445
3439;255.1028917;535.379021
3440;832.4615585;478.112267
3441;154.7723491;733.7584421
3442;692.6946998;531.5980125
3443;819.1408496;50.0088808
3444;705.3668851;86.63824877
3445;239.9430454;561.2728335
3446;610.7340652;321.5723358
3447;262.7048713;94.68295667
3448;96.03827258;300.9197876
3449;764.3664831;213.7671065
3450;637.3625812;370.9133245
3451;852.5885314;363.0986039
3452;803.7707881;61.21553083
3453;546.2795338;753.9134105
3454;487.4662932;795.7199395
3455;285.5949028;167.565671
3456;510.7400051;689.5509246
3457;897.6015777;199.3209359
3458;739.6559763;501.7336824
3459;345.4792629;234.5557352
3460;976.2426586;704.3466248
3461;959.0993097;773.6750986
3462;159.0933087;739.5580221
3463;886.5799208;20.75435707
3464;443.3285697;985.8270305
3465;433.1106657;690.4351798
3466;664.2042248;773.4001372
3467;475.4162413;368.3905184
3468;839.6125262;629.5091036
3469;990.6631205;271.1952481
3470;959.0560639;36.25220316
3471;345.9622769;184.5845491
3472;915.7239968;88.76425617
3473;275.5132538;413.9023005
3474;226.5258022;379.173276
3475;313.1020711;413.7715141
3476;36.15928809;290.1980172
3477;394.5718749;737.4932771
3478;941.4406846;51.78016081
3479;234.2547512;665.1565286
3480;648.1512395;172.3473987
3481;697.182698;500.1380811
3482;368.0997711;13.59583832
3483;510.7906578;355.7737927
3484;565.4162114;702.8238196
3485;16.77884193;836.5914327
3486;250.4860107;700.6234276
3487;166.3353805;538.6042533
3488;370.2033812;42.35177545
3489;162.6990163;390.9764818
3490;247.2929329;349.750629
3491;298.89583;504.3344944
3492;157.5589336;472.4147309
3493;535.5329531;315.3971052
3494;815.86661;58.39555098
3495;348.680679;29.76568856
3496;155.2989322;956.1613161
3497;834.939087;973.9416749
3498;647.7898442;291.6835866
3499;309.2579511;522.8882267
3500;286.4551485;422.5052764
3501;653.086486;489.3241865
3502;991.8604336;190.2714639
3503;552.1663007;171.8218956
3504;665.523145;532.8990882
3505;264.7441376;769.4494276
3506;331.2818329;434.6591834
3507;587.3479941;250.3418808
3508;511.7089676;20.3015876
3509;590.0460022;727.891805
3510;853.8698331;471.6783678
3511;642.2850545;802.9381537
3512;729.5939159;987.0909299
3513;726.3739931;18.85712791
3514;582.4499668;196.7459011
3515;87.70284421;264.1272322
3516;245.5592227;145.19113
3517;409.7158012;148.6196818
3518;210.0480039;656.5758142
3519;494.0631599;41.31325388
3520;274.5359017;980.642081
3521;168.2051383;322.305143
3522;38.77568672;526.5929097
3523;16.05196719;383.3370424
3524;740.078257;133.7373763
3525;472.5954509;88.19696654
3526;218.4878007;762.6832357
3527;537.1462492;654.2898739
3528;680.3957429;419.2877265
3529;511.480035;177.4685091
3530;350.618108;666.4675819
3531;174.6977167;281.4529993
3532;370.1485489;200.2381406
3533;513.5071736;340.3134944
3534;816.9710006;50.92928189
3535;482.2008155;99.52059252
3536;300.9098144;99.8319772
3537;502.9122764;688.2196658
3538;472.1737077;259.4049438
3539;102.6875695;481.8406331
3540;819.8138229;245.7327455
3541;934.4030082;68.31388742
3542;391.0404796;901.4237251
3543;125.89949;427.7270534
3544;623.4006613;410.7422294
3545;282.2792002;55.79205296
3546;544.12312;80.67066702
3547;170.1915222;21.01248583
3548;793.193374;268.7698728
3549;273.7475562;898.493839
3550;725.6381466;117.4138378
3551;901.6344076;662.4477087
3552;671.0308452;567.6685838
3553;247.852514;363.0114267
3554;301.7928346;495.3335204
3555;668.0944175;445.3020158
3556;456.5881037;52.62685028
3557;964.1006072;93.13274597
3558;465.5675697;354.5812941
3559;180.0376076;621.2759147
3560;919.8236708;267.2819619
3561;280.1709281;395.6569305
3562;213.7572974;453.1096813
3563;433.0555143;638.4625285
3564;133.5765405;690.2953119
3565;918.8089715;564.4778249
3566;444.1776441;727.202242
3567;968.3195825;558.5592819
3568;146.7910175;413.6232046
3569;908.355465;44.55284484
3570;540.6751732;220.633088
3571;381.4943147;872.9663783
3572;3.933151326;946.9553145
3573;277.8664558;613.579967
3574;269.9212794;94.47859566
3575;708.603302;829.4409604
3576;179.6431738;5.063150883
3577;670.3959485;82.6874918
3578;521.9805658;365.3155246
3579;884.7985066;151.7978486
3580;130.7249047;807.2086259
3581;622.4705068;343.8399032
3582;489.7076137;41.27390021
3583;353.9532712;807.1702463
3584;527.6728012;117.863316
3585;983.5300424;69.28385033
3586;225.4440013;370.6746468
3587;794.7020561;444.1298473
3588;825.4509729;93.24417017
3589;509.1249744;272.8523352
3590;614.2516948;266.7291106
3591;787.60625;538.2537681
3592;585.9125524;250.1842234
3593;293.9953613;147.3714769
3594;287.616544;449.3487732
3595;497.4262054;887.1073685
3596;308.5910812;726.7660302
3597;985.428981;212.2004535
3598;813.1429271;265.0288743
3599;724.1754962;28.31701038
3600;319.9568791;792.4992728
3601;424.669955;39.25490004
3602;831.3698015;229.3184896
3603;393.8123731;586.3497084
3604;348.1651295;150.5966051
3605;808.8991277;597.1285056
3606;824.0300561;371.3080189
3607;544.580919;181.7598627
3608;254.0722337;474.9939674
3609;91.86985366;259.6240588
3610;669.6088323;254.6798493
3611;37.16688129;765.1314312
3612;585.8481369;317.118833
3613;499.726249;269.5612176
3614;428.9361795;56.75726643
3615;697.1243458;882.404107
3616;852.2839374;64.99961618
3617;801.4974111;254.6256782
3618;164.0423692;309.9164485
3619;886.573835;711.9868777
3620;600.4191045;99.14837233
3621;973.7981684;154.2494318
3622;276.5623629;119.4505451
3623;486.3396849;343.8641907
3624;825.6830139;167.7394184
3625;601.8947922;781.8496684
3626;541.3830985;164.7299442
3627;226.6452979;508.0518173
3628;399.6336919;222.4799355
3629;404.4517712;23.56087455
3630;39.83508285;405.6769767
3631;133.2985476;557.2665957
3632;457.9006718;913.9172987
3633;528.021066;949.1486307
3634;135.3246068;472.807155
3635;858.0517504;444.215236
3636;277.3397753;455.9461547
3637;412.1030225;250.7599512
3638;350.0855966;598.6455606
3639;923.0798612;313.1043152
3640;299.6152293;171.0951916
3641;952.443606;666.3109335
3642;536.0812467;207.9334376
3643;753.4981682;992.3477616
3644;154.3711371;400.5385979
3645;549.2299301;383.179757
3646;917.9570437;166.5652849
3647;666.7109916;291.4582359
3648;340.7698693;165.0492471
3649;441.6677182;640.0081174
3650;704.2557368;861.7424984
3651;362.244286;579.1335708
3652;145.1965193;426.7912125
3653;286.2879181;966.4766404
3654;172.3292747;30.20665023
3655;822.8452331;260.5139197
3656;996.44883;214.2393617
3657;977.3035525;134.8941693
3658;212.3564722;98.63577191
3659;370.0704994;530.5643596
3660;906.3014014;115.6473746
3661;535.0019083;59.71908915
3662;706.2045462;103.2656081
3663;674.2558196;60.13442095
3664;466.5973695;161.7925778
3665;939.4747754;505.7951975
3666;198.7499111;931.8193735
3667;447.1597457;954.8417675
3668;77.14537204;643.2868251
3669;596.6319543;738.8365317
3670;110.1435116;661.050463
3671;330.7666841;796.3063778
3672;233.630664;14.1565577
3673;62.11045223;199.7729472
3674;102.9498662;224.3928958
3675;639.5548849;152.7413294
3676;291.051524;455.9660053
3677;498.9338269;185.9383181
3678;286.18219;163.318759
3679;499.8653729;181.3160398
3680;764.3949446;636.2430297
3681;217.3108527;440.0465745
3682;290.5583244;795.068563
3683;690.1147424;567.0997683
3684;891.6576911;534.0902902
3685;757.1274591;602.3891903
3686;87.62721282;768.363221
3687;562.1737313;318.7529378
3688;494.709878;838.8911397
3689;485.6193487;380.4334761
3690;622.055214;954.0156788
3691;846.1080698;522.4445499
3692;459.5335959;714.4951851
3693;467.2170639;139.4568023
3694;882.6305233;476.9650106
3695;620.5661259;58.3584158
3696;73.0331793;245.3974449
3697;523.7037186;765.5823534
3698;965.7920826;491.69626
3699;453.5238436;302.2166537
3700;313.1407841;555.6381792
3701;189.3980277;378.9573783
3702;359.6860647;937.0003024
3703;359.8957131;236.2203676
3704;872.6014528;201.0081249
3705;431.7199832;39.62216459
3706;378.9763311;244.1825666
3707;190.5104575;539.4518396
3708;206.2694139;727.2570076
3709;556.1595401;760.6348059
3710;211.3116879;385.8223189
3711;160.6277978;437.1620277
3712;642.1666566;114.5198262
3713;84.20655828;374.1842947
3714;595.3163636;969.8086461
3715;319.649487;116.3605686
3716;432.2933036;717.2028429
3717;317.3533636;26.5697771
3718;542.7169575;697.7864971
3719;539.5436261;890.1297918
3720;341.6304873;158.4205922
3721;917.1064746;524.9481462
3722;712.3201764;969.0387014
3723;116.0820331;419.8157536
3724;532.2080471;915.514555
3725;258.6896442;156.8201426
3726;989.271346;734.9100682
3727;829.0514409;216.0041168
3728;163.3378075;401.2695456
3729;410.4598469;732.8758009
3730;677.8321817;818.8478063
3731;58.361637;168.2881185
3732;225.5385297;414.3704087
3733;142.8549845;430.3345229
3734;682.5291369;407.5658322
3735;4.613665318;521.4162591
3736;880.6494027;466.7061987
3737;418.9376346;178.6540838
3738;675.8018332;210.7705425
3739;212.204274;87.95319651
3740;795.9206848;68.38758356
3741;832.2587077;157.6666712
3742;111.6335955;942.7367987
3743;957.8629006;771.371792
3744;494.6946501;283.3420041
3745;243.196107;586.7843447
3746;365.6728318;112.9956808
3747;28.8070021;824.3501674
3748;538.5806521;92.19959239
3749;707.009918;840.715857
3750;461.3351659;355.0236654
3751;264.5939575;148.932433
3752;645.7883579;489.305066
3753;419.3853494;520.5787357
3754;193.4787338;303.1461722
3755;564.3863045;690.3323923
3756;472.2089762;208.3526562
3757;112.9908871;575.9567125
3758;980.6903583;709.0462375
3759;91.25259545;964.3419559
3760;992.9528266;28.08050249
3761;749.7818236;193.7323937
3762;744.5293055;227.6759978
3763;384.1350308;894.4962535
3764;95.50328105;363.7445769
3765;55.12709634;708.6444905
3766;904.8194499;37.06689431
3767;132.5105232;13.9992452
3768;257.972848;713.8744243
3769;326.813245;572.1056914
3770;925.6349427;154.2892724
3771;898.8497384;229.1573697
3772;190.170679;627.7600496
3773;815.7757876;40.52425627
3774;831.2653834;13.16650912
3775;172.6886517;525.2462161
3776;53.86343425;651.514422
3777;708.7729093;322.2521969
3778;542.6536011;318.3003105
3779;817.9825976;279.1090534
3780;671.2708097;538.9926302
3781;642.6555908;156.8059732
3782;687.1984665;330.0032649
3783;315.6807717;194.3683756
3784;309.2559687;598.7765339
3785;781.4522023;376.9127475
3786;515.9199777;208.0422732
3787;17.81925329;187.8670369
3788;300.2625389;551.8483379
3789;644.4928458;29.8934811
3790;215.417769;363.6591269
3791;702.9936319;27.32466911
3792;913.8291734;171.3197648
3793;994.3556576;42.91254975
3794;289.0661918;663.8470948
3795;292.6190771;154.2758087
3796;668.6098914;553.9929163
3797;52.52128592;348.475844
3798;185.0971129;427.7892049
3799;370.7991611;863.79994
3800;278.6466668;408.3998679
3801;261.2986298;593.4523025
3802;872.3171569;253.4325509
3803;232.3840126;636.1593796
3804;624.3168629;126.8189792
3805;449.7499747;246.8127858
3806;667.2731783;205.2245008
3807;779.0930748;169.9825956
3808;805.476104;2.227591827
3809;790.0244874;22.09840238
3810;779.9919013;508.9022951
3811;8.912860635;450.2104907
3812;359.3167455;199.2642752
3813;841.8624586;23.28525937
3814;338.356163;440.3660195
3815;733.0762795;178.2690815
3816;266.7103918;964.7590671
3817;529.4554821;91.22709822
3818;582.5271743;864.9649961
3819;339.3099943;441.6110636
3820;818.0794263;218.1286936
3821;554.9326736;203.8196969
3822;58.57787587;510.5300394
3823;359.8174003;489.1967982
3824;492.2638737;803.5814382
3825;762.2127143;889.8202039
3826;239.6346689;450.2927293
3827;564.0745308;171.6048732
3828;571.950292;65.81770566
3829;401.8336534;61.73088406
3830;625.5639299;147.738414
3831;171.3269575;494.3142048
3832;835.8195911;3.699517986
3833;706.7990454;887.2421279
3834;307.240287;510.7687785
3835;582.7531745;418.5088688
3836;316.7580465;626.1679821
3837;197.0110766;642.9823039
3838;13.82771679;344.084907
3839;54.47087412;166.2580112
3840;489.458791;95.84447518
3841;793.7679385;547.7423016
3842;889.5157617;322.4507236
3843;541.2196147;657.8491599
3844;203.1662493;959.2605633
